"Date","Home","Away","HomeWins","HPassCmp","APassCmp","HPassAtt","APassAtt","HPassPct","APassPct","HPassYds","APassYds","HPassTD","APassTD","HRushAtt","ARushAtt","HRushYds","ARushYds","HRushAvg","ARushAvg","HRushTD","ARushTD","HXPM","AXPM","HXPA","AXPA","HXPPercent","AXPPercent","HFGM","AFGM","HFGA","AFGA","HFGPercent","AFGPercent","HKickPts","AKickPts","HFum","AFum","HInt","AInt","HTotalTO","ATotalTO"
"11/10/2018","Georgia Tech","Miami (FL)",1,3,14,4,23,75,60.9,73,165,1,0,53,30,231,134,4.4,4.5,2,3,3,3,3,3,100,100,2,0,2,0,100,NA,9,3,1,3,0,0,1,3
"11/10/2018","Houston","Temple",0,28,15,47,23,59.6,65.2,322,225,5,0,44,55,205,317,4.7,5.8,2,8,7,8,7,8,100,100,0,1,0,1,NA,100,7,11,2,1,1,0,3,1
"11/10/2018","Indiana","Maryland",1,16,14,28,25,57.1,56,243,189,2,1,30,59,131,353,4.4,6,2,2,4,0,4,1,100,0,2,4,2,4,100,100,10,12,0,3,1,1,1,4
"11/23/2018","Bowling Green State","Buffalo",0,9,12,18,22,50,54.5,147,151,2,1,18,60,60,336,3.3,5.6,0,4,2,3,2,5,100,60,0,1,0,1,NA,100,2,6,1,0,1,1,2,1
"11/23/2018","Iowa","Nebraska",1,17,26,28,38,60.7,68.4,153,260,2,2,45,33,266,140,5.9,4.2,2,1,4,2,4,2,100,100,1,2,2,2,50,100,7,8,0,0,0,1,0,1
"11/23/2018","Kansas","Texas",0,18,16,35,28,51.4,57.1,159,154,1,2,33,38,137,149,4.2,3.9,1,1,2,3,2,3,100,100,1,1,1,1,100,100,5,6,0,0,1,2,1,2
"11/23/2018","Kent State","Eastern Michigan",0,19,13,35,26,54.3,50,209,139,0,0,45,44,179,237,4,5.4,1,4,2,4,2,4,100,100,2,0,3,1,66.7,0,8,4,2,1,1,1,3,2
"11/23/2018","Memphis","Houston",1,21,18,33,43,63.6,41.9,209,256,1,3,59,41,401,138,6.8,3.4,6,0,7,4,7,4,100,100,1,1,1,1,100,100,10,7,0,0,2,1,2,1
"11/23/2018","Missouri","Arkansas",1,17,10,27,25,63,40,227,135,2,0,42,39,181,52,4.3,1.3,2,0,5,0,5,0,100,NA,1,0,1,0,100,NA,8,0,1,1,0,1,1,2
"11/23/2018","Oregon State","Oregon",0,21,10,39,14,53.8,71.4,282,118,2,1,28,62,54,392,1.9,6.3,0,6,0,7,1,7,0,100,1,0,2,0,50,NA,3,7,1,0,3,0,4,0
"11/23/2018","South Alabama","Coastal Carolina",1,10,21,13,33,76.9,63.6,202,293,3,2,51,30,331,92,6.5,3.1,1,2,4,4,4,4,100,100,1,0,2,0,50,NA,7,4,1,2,0,1,1,3
"11/23/2018","Toledo","Central Michigan",1,14,18,31,43,45.2,41.9,180,133,1,1,49,32,293,48,6,1.5,5,0,6,1,7,1,85.7,100,1,0,1,0,100,NA,9,1,3,0,1,1,4,1
"11/23/2018","Washington State","Washington",0,26,12,35,15,74.3,80,152,229,0,1,24,44,85,258,3.5,5.9,2,3,1,2,1,3,100,66.7,0,0,0,0,NA,NA,1,2,0,2,2,1,2,3
"11/22/2018","Air Force","Colorado State",1,8,19,16,32,50,59.4,81,373,1,3,67,24,393,64,5.9,2.7,2,0,3,1,3,3,100,33.3,2,0,3,0,66.7,NA,9,1,0,0,0,2,0,2
"11/20/2018","Miami (OH)","Ball State",1,11,23,17,36,64.7,63.9,159,239,1,1,53,34,364,143,6.9,4.2,5,2,6,3,6,3,100,100,0,0,0,0,NA,NA,6,3,0,0,1,2,1,2
"11/20/2018","Western Michigan","Northern Illinois",1,19,14,35,21,54.3,66.7,285,156,0,1,46,43,94,106,2,2.5,3,1,2,3,2,3,100,100,2,0,3,0,66.7,NA,8,3,1,1,0,2,1,3
"11/17/2018","Arkansas State","Louisiana-Monroe",1,21,17,27,28,77.8,60.7,246,218,3,1,39,26,158,58,4.1,2.2,0,1,4,2,4,2,100,100,1,1,2,1,50,100,7,5,0,0,0,3,0,3
"11/17/2018","Baylor","Texas Christian",0,14,15,29,21,48.3,71.4,163,151,0,1,40,42,140,160,3.5,3.8,1,1,0,1,1,1,0,100,1,1,1,1,100,100,3,4,2,0,1,0,3,0
"11/17/2018","Brigham Young","New Mexico State",1,13,25,29,61,44.8,41,193,264,0,1,51,26,317,48,6.2,1.8,6,0,6,1,6,1,100,100,1,1,1,3,100,33.3,9,4,1,1,1,2,2,3
"11/17/2018","Charlotte","Florida International",0,16,25,22,32,72.7,78.1,253,294,1,2,57,23,281,196,4.9,8.5,4,2,5,4,5,4,100,100,0,2,0,2,NA,100,5,10,1,0,1,0,2,0
"11/17/2018","Clemson","Duke",1,21,24,39,44,53.8,54.5,251,158,2,0,36,35,208,104,5.8,3,3,0,5,0,5,0,100,NA,0,2,0,3,NA,66.7,5,6,0,0,0,0,0,0
"11/17/2018","Coastal Carolina","Georgia Southern",0,12,4,24,6,50,66.7,115,33,2,0,34,54,74,409,2.2,7.6,0,5,2,5,2,5,100,100,1,2,1,2,100,100,5,11,1,1,0,0,1,1
"11/17/2018","Colorado","Utah",0,21,11,33,23,63.6,47.8,162,221,0,2,34,47,34,169,1,3.6,1,1,1,3,1,3,100,100,0,3,0,4,NA,75,1,12,1,0,2,0,3,0
"11/17/2018","Colorado State","Utah State",0,25,15,38,24,65.8,62.5,307,169,2,1,44,28,199,141,4.5,5,1,0,3,2,3,2,100,100,1,3,2,3,50,100,6,11,0,1,2,0,2,1
"11/17/2018","Florida State","Boston College",1,19,18,39,38,48.7,47.4,322,297,1,1,36,49,156,125,4.3,2.6,1,2,1,3,1,3,100,100,3,0,4,1,75,0,10,3,0,0,2,2,2,2
"11/17/2018","Fresno State","San Diego State",1,17,8,24,21,70.8,38.1,267,218,1,2,43,27,123,64,2.9,2.4,2,0,2,2,3,2,66.7,100,1,0,2,1,50,0,5,2,0,0,0,0,0,0
"11/17/2018","Georgia Tech","Virginia",1,1,22,8,28,12.5,78.6,37,273,0,2,52,33,268,130,5.2,3.9,1,1,0,3,0,3,NA,100,4,2,4,3,100,66.7,12,9,0,1,0,0,0,1
"11/17/2018","Illinois","Iowa",0,12,14,30,23,40,60.9,82,197,0,3,43,37,149,203,3.5,5.5,0,4,0,9,0,9,NA,100,0,0,0,0,NA,NA,0,9,1,0,3,1,4,1
"11/17/2018","Kansas State","Texas Tech",1,17,19,26,30,65.4,63.3,213,150,1,0,50,26,154,31,3.1,1.2,0,0,1,0,1,0,100,NA,4,2,4,2,100,100,13,6,0,2,1,1,1,3
"11/17/2018","Kentucky","Middle Tennessee State",1,10,30,14,33,71.4,90.9,121,293,1,3,40,38,203,99,5.1,2.6,2,0,4,2,4,3,100,66.7,2,1,2,1,100,100,10,5,0,1,0,1,0,2
"11/17/2018","Louisiana","South Alabama",1,13,18,19,28,68.4,64.3,197,254,3,2,33,57,210,223,6.4,3.9,3,3,6,5,6,5,100,100,2,1,2,1,100,100,12,8,0,2,1,1,1,3
"11/17/2018","Maryland","Ohio State",0,7,28,14,38,50,73.7,196,405,1,3,47,56,340,283,7.2,5.1,4,4,6,7,6,7,100,100,1,1,2,1,50,100,9,10,1,2,0,1,1,3
"11/17/2018","Michigan","Indiana",1,16,16,28,35,57.1,45.7,250,195,1,1,50,40,257,190,5.1,4.8,1,1,1,2,1,2,100,100,6,2,6,2,100,100,19,8,0,1,1,1,1,2
"11/17/2018","Minnesota","Northwestern",0,19,15,32,21,59.4,71.4,197,230,1,0,35,39,109,95,3.1,2.4,1,3,2,1,2,2,100,50,0,1,1,1,0,100,2,4,1,0,2,0,3,0
"11/17/2018","Mississippi State","Arkansas",1,12,19,18,34,66.7,55.9,188,150,5,0,47,35,287,69,6.1,2,2,0,7,0,7,0,100,NA,1,2,1,3,100,66.7,10,6,1,2,0,1,1,3
"11/17/2018","Navy","Tulsa",1,1,19,2,28,50,67.9,15,206,0,0,61,44,395,164,6.5,3.7,5,4,4,3,5,4,80,75,1,0,1,0,100,NA,7,3,1,1,0,1,1,2
"11/17/2018","Nebraska","Michigan State",1,16,15,37,41,43.2,36.6,145,146,0,0,30,38,103,143,3.4,3.8,0,0,0,0,0,0,NA,NA,3,2,3,3,100,66.7,9,6,2,1,0,1,2,2
"12/1/2018","South Carolina","Akron",1,14,19,27,39,51.9,48.7,199,178,3,0,38,39,185,106,4.9,2.7,0,0,4,0,4,0,100,NA,0,1,0,2,NA,50,4,3,2,2,2,0,4,2
"12/1/2018","Virginia Tech","Marshall",1,18,19,26,34,69.2,55.9,312,220,4,1,38,35,142,232,3.7,6.6,1,2,5,2,5,3,100,66.7,2,0,2,0,100,NA,11,2,0,1,0,1,0,2
"11/24/2018","Alabama","Auburn",1,26,15,33,32,78.8,46.9,377,153,6,2,26,43,123,130,4.7,3,1,1,7,3,7,3,100,100,1,0,1,0,100,NA,10,3,0,0,0,1,0,1
"11/24/2018","Arizona","Arizona State",0,21,18,39,31,53.8,58.1,282,265,3,1,44,31,238,136,5.4,4.4,1,4,2,3,2,3,100,100,4,2,5,2,80,100,14,9,1,0,1,0,2,0
"11/24/2018","Boise State","Utah State",1,23,29,32,47,71.9,61.7,310,363,1,3,45,19,199,62,4.4,3.3,3,0,3,3,3,3,100,100,2,1,3,2,66.7,50,9,6,0,1,0,1,0,2
"11/24/2018","Boston College","Syracuse",0,17,21,37,35,45.9,60,251,362,3,3,32,54,105,202,3.3,3.7,0,3,3,6,3,6,100,100,0,0,1,1,0,0,3,6,2,0,2,1,4,1
"11/24/2018","Connecticut","Temple",0,14,12,26,15,53.8,80,100,223,1,1,53,34,138,312,2.6,9.2,0,4,1,6,1,7,100,85.7,0,3,0,3,NA,100,1,15,1,0,3,1,4,1
"11/24/2018","Duke","Wake Forest",0,17,18,36,23,47.2,78.3,145,177,1,4,34,57,106,340,3.1,6,0,3,1,8,1,8,100,100,0,1,0,1,NA,100,1,11,3,0,1,0,4,0
"11/24/2018","Florida Atlantic","Charlotte",0,16,10,28,16,57.1,62.5,305,111,2,1,49,49,187,322,3.8,6.6,1,2,3,3,3,3,100,100,1,2,2,2,50,100,6,9,1,0,0,1,1,1
"11/24/2018","Florida State","Florida",0,14,16,30,27,46.7,59.3,154,254,1,3,35,52,139,282,4,5.4,1,2,2,5,2,5,100,100,0,2,0,2,NA,100,2,11,1,0,2,0,3,0
"11/24/2018","Fresno State","San Jose State",1,20,25,29,43,69,58.1,317,307,2,2,36,22,198,60,5.5,2.7,1,0,4,1,4,1,100,100,1,0,2,0,50,NA,7,1,2,0,0,1,2,1
"11/24/2018","Georgia","Georgia Tech",1,15,5,19,14,78.9,35.7,162,91,4,1,42,46,285,128,6.8,2.8,2,1,6,3,6,3,100,100,1,0,2,0,50,NA,9,3,1,0,0,0,1,0
"11/24/2018","Georgia State","Georgia Southern",0,20,8,33,11,60.6,72.7,170,105,2,2,32,41,94,276,2.9,6.7,0,2,2,3,2,3,100,100,0,2,1,2,0,100,2,9,0,0,1,0,1,0
"11/24/2018","Indiana","Purdue",0,36,27,51,35,70.6,77.1,345,310,1,3,30,34,142,130,4.7,3.8,2,1,3,4,3,4,100,100,0,0,1,0,0,NA,3,4,0,0,1,1,1,1
"11/24/2018","Louisiana Tech","Western Kentucky",0,28,11,53,23,52.8,47.8,319,92,0,1,23,51,61,196,2.7,3.8,1,3,1,4,1,4,100,100,2,0,4,0,50,NA,7,4,0,0,1,1,1,1
"11/24/2018","Louisiana-Monroe","Louisiana",0,15,17,24,21,62.5,81,201,213,2,4,35,49,143,240,4.1,4.9,1,0,4,4,4,4,100,100,0,1,1,2,0,50,4,7,1,0,1,1,2,1
"11/24/2018","Louisville","Kentucky",0,8,17,16,24,50,70.8,79,261,0,3,30,46,226,340,7.5,7.4,1,5,1,8,1,8,100,100,1,0,1,0,100,NA,4,8,0,0,0,2,0,2
"11/24/2018","Michigan State","Rutgers",1,19,9,44,18,43.2,50,173,109,1,1,38,35,137,108,3.6,3.1,1,0,2,1,2,1,100,100,0,1,0,1,NA,100,2,4,0,1,2,2,2,3
"11/24/2018","New Mexico","Wyoming",0,3,4,17,17,17.6,23.5,34,41,0,0,34,54,49,367,1.4,6.8,0,4,0,4,0,4,NA,100,1,1,1,1,100,100,3,7,0,1,1,0,1,1
"11/24/2018","North Carolina","North Carolina State",0,19,16,40,29,47.5,55.2,276,200,1,0,35,48,153,206,4.4,4.3,2,5,2,4,2,4,100,100,2,0,3,0,66.7,NA,8,4,0,0,1,1,1,1
"11/24/2018","Northwestern","Illinois",1,12,23,18,39,66.7,59,110,281,2,1,46,32,261,154,5.7,4.8,1,0,3,1,3,1,100,100,1,3,1,3,100,100,6,10,0,0,0,1,0,1
"11/24/2018","Ohio State","Michigan",1,19,23,30,38,63.3,60.5,318,240,5,3,37,40,249,161,6.7,4,2,2,8,3,8,3,100,100,2,2,2,2,100,100,14,9,1,0,0,2,1,2
"11/24/2018","Penn State","Maryland",1,14,14,24,23,58.3,60.9,255,185,1,0,44,36,310,74,7,2.1,4,0,5,0,5,0,100,NA,1,1,1,2,100,50,8,3,1,0,0,0,1,0
"11/24/2018","Texas Christian","Oklahoma State",1,16,17,25,40,64,42.5,180,181,2,0,45,32,243,99,5.4,3.1,1,3,4,3,4,3,100,100,1,1,3,1,33.3,100,7,6,1,1,0,1,1,2
"11/24/2018","Texas State","Arkansas State",0,16,18,27,24,59.3,75,133,276,0,2,40,46,242,217,6.1,4.7,1,1,1,4,1,4,100,100,0,1,1,1,0,100,1,7,1,1,0,0,1,1
"11/24/2018","Texas Tech","Baylor",0,21,22,37,31,56.8,71,247,308,2,3,30,51,100,170,3.3,3.3,1,2,3,5,3,5,100,100,1,0,2,0,50,NA,6,5,0,0,2,2,2,2
"11/24/2018","Tulane","Navy",1,18,8,29,16,62.1,50,291,204,3,2,30,45,131,117,4.4,2.6,1,1,3,2,3,2,100,100,0,2,0,2,NA,100,3,8,0,0,1,0,1,0
"11/24/2018","Utah","Brigham Young",1,19,20,28,29,67.9,69,141,204,1,2,37,47,155,153,4.2,3.3,3,2,5,3,5,4,100,75,0,0,1,0,0,NA,5,3,1,0,0,1,1,1
"11/24/2018","Vanderbilt","Tennessee",1,31,13,35,33,88.6,39.4,367,139,3,1,43,14,100,103,2.3,7.4,2,1,5,1,5,1,100,100,1,0,2,0,50,NA,8,1,0,0,0,1,0,1
"11/24/2018","Wisconsin","Minnesota",0,22,9,33,16,66.7,56.3,189,124,2,0,31,47,170,201,5.5,4.3,0,3,1,4,1,4,100,100,0,3,1,4,0,75,1,13,1,0,3,0,4,0
"12/20/2018","South Florida","Marshall",0,15,17,31,26,48.4,65.4,268,221,2,0,35,44,92,282,2.6,6.4,0,5,2,5,2,5,100,100,2,1,2,1,100,100,8,8,1,0,0,0,1,0
"12/1/2018","Boise State","Fresno State",0,15,20,31,32,48.4,62.5,125,170,1,1,55,33,225,118,4.1,3.6,1,1,1,1,2,1,50,100,1,2,2,2,50,100,4,7,1,2,0,0,1,2
"12/1/2018","California","Stanford",0,22,18,39,29,56.4,62.1,197,237,1,1,35,35,155,92,4.4,2.6,0,1,1,2,1,2,100,100,2,3,3,3,66.7,100,7,11,1,1,2,0,3,1
"12/1/2018","North Carolina State","East Carolina",1,33,9,45,25,73.3,36,421,73,3,0,38,26,234,31,6.2,1.2,4,0,7,0,7,0,100,NA,3,1,3,1,100,100,16,3,2,1,1,2,3,3
"8/31/2019","Nebraska","South Alabama",1,13,19,22,35,59.1,54.3,178,231,0,2,44,44,98,83,2.2,1.9,2,1,5,3,5,3,100,100,0,0,1,0,0,NA,5,3,2,2,1,3,3,5
"8/31/2019","North Carolina State","East Carolina",1,26,26,39,45,66.7,57.8,314,228,1,0,31,29,191,41,6.2,1.4,3,0,4,0,4,0,100,NA,2,2,2,3,100,66.7,10,6,0,1,0,1,0,2
"8/31/2019","Ohio State","Florida Atlantic",1,19,26,26,40,73.1,65,232,206,4,1,48,33,237,22,4.9,0.7,2,1,6,1,6,1,100,100,1,2,1,2,100,100,9,7,2,0,0,1,2,1
"8/31/2019","Stanford","Northwestern",1,23,12,34,27,67.6,44.4,233,117,1,0,39,33,132,93,3.4,2.8,0,1,2,1,2,1,100,100,1,0,2,1,50,0,5,1,2,2,0,2,2,4
"8/31/2019","Tennessee","Georgia State",0,26,11,40,24,65,45.8,311,139,2,2,31,53,93,213,3,4,1,3,3,5,3,5,100,100,3,1,3,1,100,100,12,8,2,1,1,0,3,1
"8/31/2019","Texas","Louisiana Tech",1,31,35,43,54,72.1,64.8,301,340,4,2,30,26,153,73,5.1,2.8,2,0,6,2,6,2,100,100,1,0,2,2,50,0,9,2,1,1,0,2,1,3
"8/31/2019","Vanderbilt","Georgia",0,16,15,32,23,50,65.2,109,156,0,1,30,40,116,323,3.9,8.1,0,2,0,3,0,3,NA,100,2,3,2,3,100,100,6,12,1,1,0,0,1,1
"8/31/2019","Washington State","New Mexico State",1,39,28,49,42,79.6,66.7,507,221,6,0,20,25,111,96,5.6,3.8,1,1,7,1,7,1,100,100,3,0,3,1,100,0,16,1,0,1,0,2,0,3
"8/31/2019","Wyoming","Missouri",1,6,31,16,48,37.5,64.6,92,423,0,2,42,42,297,114,7.1,2.7,3,2,4,4,4,4,100,100,3,1,3,1,100,100,13,7,0,2,0,1,0,3
"8/30/2019","Army","Rice",1,3,7,8,14,37.5,50,53,62,1,0,56,30,231,181,4.1,6,1,1,2,1,2,1,100,100,0,0,0,2,NA,0,2,1,1,0,0,0,1,0
"8/30/2019","Michigan State","Tulsa",1,22,16,38,27,57.9,59.3,195,153,1,1,40,25,108,-73,2.7,-2.9,0,0,2,1,2,1,100,100,4,0,4,0,100,NA,14,1,0,2,0,1,0,3
"8/30/2019","Nevada","Purdue",1,30,34,52,52,57.7,65.4,295,423,3,4,25,29,109,96,4.4,3.3,1,0,4,4,4,4,100,100,2,1,2,1,100,100,10,7,0,3,0,2,0,5
"8/30/2019","Oregon State","Oklahoma State",0,26,19,49,24,53.1,79.2,281,203,4,3,37,52,167,352,4.5,6.8,1,4,3,7,3,7,100,100,1,1,1,1,100,100,6,10,0,0,0,0,0,0
"8/30/2019","Rutgers","Massachusetts",1,22,22,32,37,68.8,59.5,348,121,2,1,43,34,206,183,4.8,5.4,4,2,6,3,6,3,100,100,2,0,2,0,100,NA,12,3,0,0,3,2,3,2
"8/30/2019","South Florida","Wisconsin",0,16,19,33,26,48.5,73.1,131,199,0,2,23,43,26,234,1.1,5.4,0,4,0,7,0,7,NA,100,0,0,1,1,0,0,0,7,1,1,2,0,3,1
"8/30/2019","Wake Forest","Utah State",1,34,33,47,48,72.3,68.8,401,416,3,3,58,31,178,180,3.1,5.8,2,2,5,5,5,5,100,100,1,0,1,0,100,NA,8,5,1,0,0,3,1,3
"8/29/2019","Arizona State","Kent State",1,15,12,24,24,62.5,50,284,80,2,1,46,40,171,120,3.7,3,1,0,3,1,3,1,100,100,3,0,3,0,100,NA,12,1,1,2,0,0,1,2
"8/29/2019","Brigham Young","Utah",0,21,13,33,16,63.6,81.3,208,106,0,0,22,48,92,262,4.2,5.5,1,2,0,3,0,4,NA,75,2,1,2,2,100,50,6,6,1,0,2,0,3,0
"8/29/2019","Cincinnati","UCLA",1,18,8,26,26,69.2,30.8,242,156,2,2,49,36,175,62,3.6,1.7,1,0,3,2,3,2,100,100,1,0,2,0,50,NA,6,2,1,2,1,2,2,4
"8/29/2019","Clemson","Georgia Tech",1,18,7,30,18,60,38.9,221,137,2,1,49,45,411,157,8.4,3.5,5,1,7,2,7,2,100,100,1,0,1,0,100,NA,10,2,1,2,2,2,3,4
"8/29/2019","Texas A&M","Texas State",1,23,29,36,46,63.9,63,232,211,3,1,36,15,246,8,6.8,0.5,2,0,5,1,5,1,100,100,2,0,2,0,100,NA,11,1,1,0,1,4,2,4
"8/29/2019","Tulane","Florida International",1,15,19,19,34,78.9,55.9,195,208,2,1,49,26,350,59,7.1,2.3,4,1,6,2,6,2,100,100,0,0,0,0,NA,NA,6,2,1,1,0,1,1,2
"8/24/2019","Hawaii","Arizona",1,34,22,48,39,70.8,56.4,436,361,5,3,30,32,159,178,5.3,5.6,1,2,6,5,6,5,100,100,1,1,1,1,100,100,9,8,2,0,4,2,6,2
"9/7/2019","North Carolina","Miami (FL)",1,17,30,25,39,68,76.9,292,309,2,2,36,37,97,179,2.7,4.8,1,1,2,1,2,2,100,50,2,2,3,4,66.7,50,8,7,0,0,0,0,0,0
"9/7/2019","Ohio State","Cincinnati",1,22,13,27,23,81.5,56.5,238,166,2,0,46,34,270,107,5.9,3.1,4,0,6,0,6,0,100,NA,0,0,0,1,NA,0,6,0,0,1,0,1,0,2
"9/7/2019","Oregon","Nevada",1,27,16,35,28,77.1,57.1,402,109,7,0,39,40,221,83,5.7,2.1,3,0,11,0,11,0,100,NA,0,2,0,2,NA,100,11,6,1,2,0,2,1,4
"9/7/2019","Penn State","Buffalo",1,16,16,22,32,72.7,50,279,245,4,1,24,58,78,184,3.3,3.2,1,0,6,1,6,1,100,100,1,2,1,3,100,66.7,9,7,1,1,0,1,1,2
"9/7/2019","Purdue","Vanderbilt",1,34,31,52,48,65.4,64.6,509,420,5,2,17,27,34,71,2,2.6,1,1,6,1,6,1,100,100,0,1,1,1,0,100,6,4,0,0,1,1,1,1
"9/7/2019","San Jose State","Tulsa",0,21,21,37,28,56.8,75,233,283,1,1,31,54,115,256,3.7,4.7,1,3,1,4,1,4,100,100,1,2,1,2,100,100,4,10,1,0,0,0,1,0
"9/7/2019","Tennessee","Brigham Young",0,17,19,28,30,60.7,63.3,176,232,2,1,49,30,242,107,4.9,3.6,0,2,2,2,2,2,100,100,4,3,4,3,100,100,14,11,0,0,1,0,1,0
"9/7/2019","Texas State","Wyoming",0,33,8,54,18,61.1,44.4,394,103,1,0,22,49,50,190,2.3,3.9,1,1,2,2,2,2,100,100,0,3,2,4,0,75,2,11,1,0,2,1,3,1
"9/7/2019","UCLA","San Diego State",0,24,23,35,31,68.6,74.2,199,293,1,1,32,47,62,80,1.9,1.7,1,1,2,2,2,2,100,100,0,3,1,4,0,75,2,11,2,0,0,0,2,0
"9/7/2019","Utah","Northern Illinois",1,14,21,19,31,73.7,67.7,214,235,1,1,37,25,193,67,5.2,2.7,4,1,5,2,5,2,100,100,0,1,0,1,NA,100,5,5,0,0,0,1,0,1
"9/7/2019","Virginia Tech","Old Dominion",1,16,16,28,30,57.1,53.3,272,122,2,0,39,42,131,203,3.4,4.8,2,2,4,2,4,2,100,100,1,1,2,1,50,100,7,5,2,0,0,0,2,0
"9/7/2019","Washington","California",0,18,11,30,18,60,61.1,162,111,0,0,46,38,186,192,4,5.1,1,2,1,2,1,2,100,100,4,2,4,2,100,100,13,8,1,0,1,0,2,0
"9/7/2019","Wisconsin","Central Michigan",1,31,9,39,24,79.5,37.5,400,43,3,0,43,20,199,32,4.6,1.6,5,0,8,0,8,0,100,NA,1,0,2,0,50,NA,11,0,1,0,0,1,1,1
"9/6/2019","Boise State","Marshall",1,22,10,34,18,64.7,55.6,282,56,1,0,47,25,155,116,3.3,4.6,1,1,2,1,2,1,100,100,0,0,1,0,0,NA,2,1,1,1,1,1,2,2
"9/6/2019","Rice","Wake Forest",0,22,21,35,27,62.9,77.8,254,312,1,3,37,35,67,201,1.8,5.7,2,2,3,5,3,5,100,100,0,2,0,2,NA,100,3,11,1,0,0,0,1,0
"9/2/2019","Louisville","Notre Dame",0,12,14,28,23,42.9,60.9,134,193,0,1,46,42,258,230,5.6,5.5,2,4,2,5,2,5,100,100,1,0,1,0,100,NA,5,5,3,1,0,0,3,1
"9/1/2019","Oklahoma","Houston",1,20,14,24,27,83.3,51.9,332,167,3,2,37,42,354,241,9.6,5.7,4,2,7,4,7,4,100,100,0,1,2,1,0,100,7,7,2,0,0,0,2,0
"8/31/2019","Boston College","Virginia Tech",1,15,29,27,47,55.6,61.7,275,344,2,4,48,42,157,98,3.3,2.3,3,0,5,4,5,4,100,100,0,0,1,0,0,NA,5,4,0,2,1,3,1,5
"8/31/2019","Coastal Carolina","Eastern Michigan",0,29,20,43,22,67.4,90.9,304,188,2,3,30,35,74,103,2.5,2.9,0,1,2,3,2,3,100,100,3,1,4,1,75,100,11,6,0,1,4,0,4,1
"8/31/2019","Florida State","Boise State",0,23,30,34,51,67.6,58.8,327,407,3,1,28,57,99,214,3.5,3.8,1,2,4,3,4,3,100,100,1,5,1,5,100,100,7,18,2,2,0,1,2,3
"8/31/2019","Illinois","Akron",1,15,12,25,28,60,42.9,194,128,3,0,46,38,207,64,4.5,1.7,3,0,6,0,6,0,100,NA,0,1,1,2,0,50,6,3,0,1,0,1,0,2
"8/31/2019","Iowa","Miami (OH)",1,21,17,30,27,70,63,252,186,3,2,41,25,213,59,5.2,2.4,2,0,5,2,5,2,100,100,1,0,1,0,100,NA,8,2,1,0,0,1,1,1
"8/31/2019","Kentucky","Toledo",1,19,11,26,25,73.1,44,246,166,2,0,39,39,176,181,4.5,4.6,3,3,5,3,5,3,100,100,1,1,1,1,100,100,8,6,2,1,0,1,2,2
"8/31/2019","Liberty","Syracuse",0,21,17,42,35,50,48.6,238,176,0,0,34,44,-4,192,-0.1,4.4,0,3,0,3,0,3,NA,100,0,1,1,1,0,100,0,6,2,1,2,2,4,3
"8/31/2019","Michigan","Middle Tennessee State",1,19,26,33,41,57.6,63.4,220,234,3,2,45,28,233,67,5.2,2.4,2,1,4,3,4,3,100,100,2,0,2,0,100,NA,10,3,2,1,0,1,2,2
"9/14/2019","South Alabama","Memphis",0,9,14,26,22,34.6,63.6,147,218,1,3,39,45,101,312,2.6,6.9,0,1,0,4,0,4,NA,100,0,2,0,2,NA,100,0,10,2,1,1,1,3,2
"9/14/2019","South Carolina","Alabama",0,36,31,57,39,63.2,79.5,324,495,2,5,29,25,135,76,4.7,3,0,1,2,5,2,6,100,83.3,3,2,3,3,100,66.7,11,11,1,0,1,0,2,0
"9/14/2019","Syracuse","Clemson",0,15,23,29,42,51.7,54.8,172,391,0,3,42,29,15,221,0.4,7.6,0,2,0,5,0,5,NA,100,2,2,2,3,100,66.7,6,11,0,0,1,2,1,2
"9/14/2019","Tulsa","Oklahoma State",0,19,12,35,22,54.3,54.5,238,169,1,1,53,46,158,337,3,7.3,2,4,3,4,3,4,100,100,0,2,0,2,NA,100,3,10,0,1,0,1,0,2
"9/14/2019","UCLA","Oklahoma",0,15,16,26,23,57.7,69.6,201,302,2,3,37,41,110,309,3,7.5,0,3,2,6,2,6,100,100,0,2,1,2,0,100,2,12,0,0,2,0,2,0
"9/14/2019","Virginia","Florida State",1,30,22,40,37,75,59.5,295,234,1,3,32,29,120,95,3.8,3.3,3,0,2,3,3,3,66.7,100,1,1,1,1,100,100,5,6,0,0,2,0,2,0
"9/14/2019","Washington","Hawaii",1,19,26,26,47,73.1,55.3,260,254,3,1,30,34,192,141,6.4,4.1,4,2,7,2,7,2,100,100,1,0,1,2,100,0,10,2,0,0,0,3,0,3
"9/14/2019","West Virginia","North Carolina State",1,27,24,40,49,67.5,49,272,225,3,2,28,37,173,144,6.2,3.9,3,1,5,3,5,3,100,100,1,2,1,3,100,66.7,8,9,0,0,1,0,1,0
"9/14/2019","Western Michigan","Georgia State",1,16,11,21,25,76.2,44,244,126,1,1,44,41,450,210,10.2,5.1,7,0,6,1,7,1,85.7,100,1,1,1,1,100,100,9,4,0,1,0,2,0,3
"9/13/2019","Boston College","Kansas",0,21,20,41,27,51.2,74.1,219,238,2,3,47,45,228,329,4.9,7.3,1,3,3,6,3,6,100,100,1,2,2,2,50,100,6,12,0,0,0,1,0,1
